recStatus,primaryKey,mTrnFmly,mTrnGrp,mTrnType,mTrnTypo,internal,portfolio,counterparty,strategy,mInstrument,mPlInscur,mMktIndex,mCommentBs,mBtrader,mBcomment0,mBcomment1,mBcomment2,mBsection,mBentity,mStrader,mScomment0,mScomment1,mScomment2,mSsection,mSentity,mTrnDate,mTrnExp,mBrwNom1,mBrwNomu1,mBrwNom2,mBrwNomu2,mBrwRte1,mBrwRte2,mBrwMrg1,mBrwMrg2,mAlmStrate,mAnSegment,mBlockpymnt,mBmaFact,mCustdyAcc,mCustdyPos,mDerecog,mDfUsiPre,mDfUsiVal,mDfVenue,mDmtradedat,mEmUtiPre,mEmUtiVal,mExptMat,mForbear,mFundedNb,mGainshare,mHedgetype,mIfrsMacro,mIfrsOffse,mIfrs9Class,mIfrs9Hedge,mIfrs9Model,mIntxferPr,mModcshflow,mOptionTyp,mRestrucDt,mRestrucFg,mSgExclude,mSpbaMidas,mSppi,mTdr,mRplAmo,mRplUsrdat,mRplDate1,mRplDate2,mRplAmttyp,mRplCur,mAccPror
"MISMATCH","254935","IRD","BOND","","OTH CFH","N","FZER | ABBA","UBSFINSER","DCL337D","","USD","FREGEN 0   0821BOND | 1945           BOND","B","LECLC | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040310","20210815","10 | 10000000","CTR","0 | 100000000","USD","39.346","0","0","0","","","","0","000300602","COLLATERAL","N","","","","0.343","","","","","0","0","Perfect","NoHedge"," | Y","AC","CFH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","254936","IRD","IRS","","IRS CFH DEP","N","FZER | ABBA","DEXIA-BE","DCL337D","ZRUSDLIB3M6M_U2 | USD LIBOR S 3M ANNIVERSARY","USD","USD3MLIBOR | USD LIBOR 3M","B","LECLC | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040310","20210816","3934600","USD","3934600","USD","5.125","0","0","0","","","","0"," | 000076742"," | HELD","","F4G136OIPBYND1F41110","DCLNY254936","","0","OIPBYND1F4","","","","0","0","Perfect","CFHL-US-3M"," | Y","CD","CFH","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","254971","IRD","BOND","","OTH CFH","N","FZER | ABBA","UBSFINSER","DCL337E","","USD","FREGEN 0   0822BOND | 1936           BOND","B","LECLC | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040310","20220815","13.025 | 13025000","CTR","0 | 100000000","USD","36.827","0","0","0","","","","0","000300602","COLLATERAL","N","","","","0.32","","","","","0","0","Perfect","NoHedge"," | Y","AC","CFH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","254973","IRD","IRS","","IRS CFH DEP","N","FZER | ABBA","DEXIA-BE","DCL337E","ZRUSDLIB3M6M_U2 | USD LIBOR S 3M ANNIVERSARY","USD","USD3MLIBOR | USD LIBOR 3M","B","LECLC | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040310","20220815","4796716.75","USD","4796716.75","USD","5.1825","0","0","0","","","","0"," | 000076742"," | HELD","","F4G136OIPBYND1F41110","DCLNY254973","","0","OIPBYND1F4","","","","0","0","Perfect","CFHL-US-3M"," | Y","CD","CFH","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","254974","IRD","BOND","","OTH CFH","N","FZER | ABBA","UBSFINSER","DCL337F","","USD","FREGEN 0   0824BOND | 1937           BOND","B","LECLC | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040310","20240815","7.14 | 7140000","CTR","0 | 100000000","USD","32.355","0","0","0","","","","0","000300602","COLLATERAL","N","","","","0.315","","","","","0","0","Perfect","NoHedge"," | Y","AC","CFH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","254975","IRD","IRS","","IRS CFH DEP","N","FZER | ABBA","DEXIA-BE","DCL337F","ZRUSDLIB3M6M_U2 | USD LIBOR S 3M ANNIVERSARY","USD","USD3MLIBOR | USD LIBOR 3M","B","LECLC | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040310","20240815","2310147","USD","2310147","USD","5.2675","0","0","0","","","","0"," | 000076742"," | HELD","","F4G136OIPBYND1F41110","DCLNY254975","","0","OIPBYND1F4","","","","0","0","Perfect","CFHL-US-3M"," | Y","CD","CFH","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","254976","IRD","BOND","","OTH CFH","N","FZER | ABBA","UBSFINSER","DCL337G","","USD","FREGEN 0   0826BOND | 1938           BOND","B","LECLC | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040310","20260815","20 | 20000000","CTR","0 | 100000000","USD","28.777","0","0","0","","","","0","000300602","COLLATERAL","N","","","","0.233","","","","","0","0","Perfect","NoHedge"," | Y","AC","CFH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","254977","IRD","IRS","","IRS CFH DEP","N","FZER | ABBA","DEXIA-BE","DCL337G","ZRUSDLIB3M6M_U2 | USD LIBOR S 3M ANNIVERSARY","USD","USD3MLIBOR | USD LIBOR 3M","B","LECLC | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040310","20260817","5755400","USD","5755400","USD","5.32","0","0","0","","","","0"," | 000076742"," | HELD","","F4G136OIPBYND1F41110","DCLNY254977","","0","OIPBYND1F4","","","","0","0","Perfect","CFHL-US-3M"," | Y","CD","CFH","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","254978","IRD","BOND","","OTH CFH","N","FZER | ABBA","UBSFINSER","DCL337H","","USD","FREGEN 0   0828BOND | 1940           BOND","B","LECLC | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040310","20280815","15 | 15000000","CTR","0 | 100000000","USD","25.626","0","0","0","","","","0","000300602","COLLATERAL","N","","","","0.333","","","","","0","0","Perfect","NoHedge"," | Y","AC","CFH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","254979","IRD","IRS","","IRS CFH DEP","N","FZER | ABBA","DEXIA-BE","DCL337H","ZRUSDLIB3M6M_U2 | USD LIBOR S 3M ANNIVERSARY","USD","USD3MLIBOR | USD LIBOR 3M","B","LECLC | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040310","20280815","3843900","USD","3843900","USD","5.345","0","0","0","","","","0"," | 000076742"," | HELD","","F4G136OIPBYND1F41110","DCLNY254979","","0","OIPBYND1F4","","","","0","0","Perfect","CFHL-US-3M"," | Y","CD","CFH","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","258288","IRD","IRS","","IRS FVH SEC","N","FLOA | ABBA","DEXIA-BE","DCL333B","ZRUSDLIB3M6M_U2 | USD LIBOR S 3M ANNIVERSARY","USD","USD3MLIBOR | USD LIBOR 3M","B","CAUSO | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040412","20280601","2000000","USD","2000000","USD","6.56","0","0","0","","","","0"," | 000076742"," | HELD","","F4G136OIPBYND1F41110","DCLNY258288","","0","OIPBYND1F4","","","","0","0","Perfect","FVH-A-P-IR"," | Y","FD","FVH","","0","","","","","","","","","N","N","20040415","20280601","USR","","0"
"MISMATCH","258304","IRD","BOND","","OTH FVH","N","FLOA | ABBA","RBCDAIN","DCL333B","","USD","MARGEN 6.9 0628BOND | 2075           BOND","B","CAUSO | MUREXFO","","T+54","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040412","20280601","2 | 2000000","CTR","0 | 21150000","USD","115.89","0","0","0","","","","0","000300602","COLLATERAL","N","","","","0.34","","","","","0","0","Perfect","FVH-A-P-IR"," | Y","FVOCI","FVH","CAS","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","261932","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL135B","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 4","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 4","","","","DCLNY | DEXIA_NY","20040428","20290215","20000000","USD","20000000","USD","5.585","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","261933","IRD","LN_BR","","","Y","NMIS | NBTA","LDEX | LTFU","DCL225B","USD INT LEND 6B | USD LIBOR 6M","USD","USD6MLENDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 4","","","ACR | AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 4","","","ACR | AFS","DCLNY | DEXIA_NY","20040428","20280103","13600000","USD","13600000","USD","0","0","0.07 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","261935","IRD","LN_BR","","","Y","NMIS | NBTA","LDEX | LTFU","DCL453F","USD INT LEND 6B | USD LIBOR 6M","USD","USD6MLENDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 4","","","ACR | AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 4","","","ACR | AFS","DCLNY | DEXIA_NY","20040428","20230601","8850000","USD","8850000","USD","0","0","0.07 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISSING","287029","IRD","BOND","CALL","ABS","N","SFRN","DEXIA-BKNY","CSP0583B","","USD","COLLE 2004-1 A4BOND","B","POWEJ","","","","AFS","DCLNY","","","","","","DCLNY","20041007","20240425","26","CTR","0","USD","99.96875","0","0.19","0","","FinAsset","","0","000300602","COLLATERAL","N","","","","0.19","","","","","0","0","","CFHA-US-3M","","FVOCI","NOH","CAS","0","N","","","N","","","Y","","Y","Y","20041013","20151025","USR","USD","0"
"MISMATCH","287651","IRD","LN_BR","","","Y","FLOA | ABBA","NBTA","DCL90E","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20041130","20291203","6500000","USD","6500000","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","191607","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","287663","IRD","LN_BR","","","Y","FLOA | ABBA","NBTA","DCL90W","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20041130","20261201","5000000","USD","5000000","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","191709","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","287665","IRD","LN_BR","","","Y","FLOA | ABBA","NBTA","DCL90X","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20041130","20291203","10000000","USD","10000000","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","191712","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","287666","IRD","LN_BR","","","Y","FLOA | ABBA","NBTA","DCL90Y","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20041130","20261201","7300000","USD","7300000","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","197719","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","287672","IRD","LN_BR","","","Y","FLOA | ABBA","NBTA","DCL148B","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20041130","20180301","13235000","USD","13235000","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","191348","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","287674","IRD","LN_BR","","","Y","FLOA | ABBA","NBTA","DCL148C","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20041130","20190301","20030000","USD","20030000","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","191350","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","287681","IRD","LN_BR","","","Y","FLOA | ABBA","NBTA","DCL193C","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20041130","20220601","11520000","USD","11520000","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","197725","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","287691","IRD","LN_BR","","","Y","FLOA | ABBA","NBTA","DCL206","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20041130","20261201","27280000","USD","27280000","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","191776","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","287692","IRD","LN_BR","","","Y","FLOA | ABBA","NBTA","DCL206C","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20041130","20261201","18000000","USD","18000000","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","191777","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","197762","IRD","IRS","","IRS FVH SEC","N","FLOA | ABBA","DEXIA-BE","DCL225E","ZRUSDLIB3M6M_U2 | USD LIBOR S 3M ANNIVERSARY","USD","USD3MLIBOR | USD LIBOR 3M","B","CAUSO | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20020624","20280104","2000000","USD","2000000","USD","5.795","0","0","0","","","","0"," | 000076742"," | HELD","","F4G136OIPBYND1F41110","DCLNY197762","","0","OIPBYND1F4","","","","0","0","Perfect","FVH-A-P-IR"," | Y","FD","FVH","","0","","","","","","","","","N","N","20020701","20280104","USR","","0"
"MISMATCH","197765","IRD","IRS","","IRS FVH SEC","N","FLOA | ABBA","DEXIA-BE","DCL237H","ZRUSDLIB3M6M_U2 | USD LIBOR S 3M ANNIVERSARY","USD","USD3MLIBOR | USD LIBOR 3M","B","CAUSO | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20020626","20300115","3000000","USD","3000000","USD","7.15","0","0","0","","","","0"," | 000076742"," | HELD","","F4G136OIPBYND1F41110","DCLNY197765","","0","OIPBYND1F4","","","","0","0","Perfect","FVH-A-P-IR"," | Y","FD","FVH","","0","","","","","","","","","N","N","20020701","20300115","USR","","0"
"MISMATCH","261945","IRD","LN_BR","","","Y","NMIS | NBTA","LDEX | LTFU","DCL504B","USD INT LEND 6B | USD LIBOR 6M","USD","USD6MLENDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 4","","","ACR | AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 4","","","ACR | AFS","DCLNY | DEXIA_NY","20040428","20260501","9500000","USD","9500000","USD","0","0","0.07 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","261946","IRD","LN_BR","","","Y","NMIS | NBTA","LDEX | LTFU","DCL504C","USD INT LEND 6B | USD LIBOR 6M","USD","USD6MLENDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 4","","","ACR | AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 4","","","ACR | AFS","DCLNY | DEXIA_NY","20040428","20260501","12270000","USD","12270000","USD","0","0","0.07 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","261950","IRD","LN_BR","","","Y","NMIS | NBTA","LDEX | LTFU","DCL514D","USD INT LEND 6B | USD LIBOR 6M","USD","USD6MLENDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 4","","","ACR | AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 4","","","ACR | AFS","DCLNY | DEXIA_NY","20040428","20260501","21000000","USD","21000000","USD","0","0","0.07 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","261951","IRD","LN_BR","","","Y","NMIS | NBTA","LDEX | LTFU","DCL514E","USD INT LEND 6B | USD LIBOR 6M","USD","USD6MLENDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 4","","","ACR | AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 4","","","ACR | AFS","DCLNY | DEXIA_NY","20040428","20340501","50000000","USD","50000000","USD","0","0","0.07 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","261952","IRD","LN_BR","","","Y","NMIS | NBTA","LDEX | LTFU","DCL90GG","USD INT LEND 6B | USD LIBOR 6M","USD","USD6MLENDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 4","","","ACR | AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 4","","","ACR | AFS","DCLNY | DEXIA_NY","20040428","20291203","13200000","USD","13200000","USD","0","0","0.07 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","261954","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","PREM 04-30-04","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 4","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 4","","","","DCLNY | DEXIA_NY","20040428","20271115","6145932","USD","6145932","USD","5.535","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","261956","IRD","LN_BR","","","Y","NALM","FIXE | ABBA","DCL135B","USD INT FUND 6B | USD LIBOR 6M","USD","USD6MFUNDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 4","","","AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 4","","","AFS","DCLNY | DEXIA_NY","20040428","20290215","20000000","USD","20000000","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","261957","IRD","LN_BR","","","Y","NALM","FIXE | ABBA","DCL225B","USD INT FUND 6B | USD LIBOR 6M","USD","USD6MFUNDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 4","","","AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 4","","","AFS","DCLNY | DEXIA_NY","20040428","20280103","13600000","USD","13600000","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","261959","IRD","LN_BR","","","Y","NALM","FIXE | ABBA","DCL453F","USD INT FUND 6B | USD LIBOR 6M","USD","USD6MFUNDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 4","","","AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 4","","","AFS","DCLNY | DEXIA_NY","20040428","20230601","8850000","USD","8850000","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","261965","IRD","LN_BR","","","Y","NALM","FIXE | ABBA","DCL504B","USD INT FUND 6B | USD LIBOR 6M","USD","USD6MFUNDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 4","","","AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 4","","","AFS","DCLNY | DEXIA_NY","20040428","20260501","9500000","USD","9500000","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","261966","IRD","LN_BR","","","Y","NALM","FIXE | ABBA","DCL504C","USD INT FUND 6B | USD LIBOR 6M","USD","USD6MFUNDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 4","","","AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 4","","","AFS","DCLNY | DEXIA_NY","20040428","20260501","12270000","USD","12270000","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","261969","IRD","LN_BR","","","Y","NALM","FIXE | ABBA","DCL514D","USD INT FUND 6B | USD LIBOR 6M","USD","USD6MFUNDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 4","","","AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 4","","","AFS","DCLNY | DEXIA_NY","20040428","20260501","21000000","USD","21000000","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","261970","IRD","LN_BR","","","Y","NALM","FIXE | ABBA","DCL514E","USD INT FUND 6B | USD LIBOR 6M","USD","USD6MFUNDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 4","","","AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 4","","","AFS","DCLNY | DEXIA_NY","20040428","20340501","50000000","USD","50000000","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","261971","IRD","LN_BR","","","Y","NALM","FIXE | ABBA","DCL90GG","USD INT FUND 6B | USD LIBOR 6M","USD","USD6MFUNDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 4","","","AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 4","","","AFS","DCLNY | DEXIA_NY","20040428","20291203","13200000","USD","13200000","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","261973","IRD","LN_BR","","","Y","NALM","FIXE | ABBA","PREM 04-30-04","USD INT FUND 3B | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","SACHM | MUREXFO","LTF 4","","","AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 4","","","AFS","DCLNY | DEXIA_NY","20040428","20271115","6145932","USD","6145932","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","269109","IRD","IRS","","IRS FVH SEC","N","FLOA | ABBA","DEXIA-BE","DCL521B","CADCDOR3M6M | CAD CDOR S 3M ANNIVERSARY B","CAD","CAD3MCDOR | CAD CDOR 3M","B","LECLC | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040525","20240604","5802914.4","CAD","5802914.4","CAD","6.1875","0","0","0","","","","0"," | 000076742"," | HELD","","F4G136OIPBYND1F41110","DCLNY269109","","0","OIPBYND1F4","","","","0","0","Perfect","FVH-A-P-IR"," | Y","FD","FVH","","0","","","","","","","","","N","N","","","USR","","0"
"MISSING","269311","IRD","BOND","CALL","OTH FVH","N","FLOA","RBCDAIN","DCL372B","","USD","ECJDEV 7.7 1030BOND","B","LECLC","","","","AFS","DCLNY","","","","","","DCLNY","20040526","20301001","2","CTR","0","USD","119.212","0","0","0","","","","0","000300602","HELD","N","","","","0.45","","","","","0","0","Perfect","FVH-A-P-IR","","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","269312","IRD","IRS","","IRS FVH SEC","N","FLOA | ABBA","DEXIA-BE","DCL372B","ZRUSDLIB3M6M_U2 | USD LIBOR S 3M ANNIVERSARY","USD","USD3MLIBOR | USD LIBOR 3M","B","LECLC | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040526","20301001","2000000","USD","2000000","USD","7.25","0","0","0","","","","0"," | 000076742"," | HELD","","F4G136OIPBYND1F41110","DCLNY269312","","0","OIPBYND1F4","","","","0","0","Perfect","FVH-A-P-IR"," | Y","FD","FVH","","0","","","","","","","","","N","N","20040601","20301001","USR","","0"
"MISMATCH","269313","IRD","IRS","","IRS FVH SEC","N","FLOA | ABBA","DEXIA-BE","DCL521C","CADCDOR3M6M | CAD CDOR S 3M ANNIVERSARY B","CAD","CAD3MCDOR | CAD CDOR 3M","B","LECLC | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040526","20240604","6770066.79","CAD","6770066.79","CAD","6.185","0","0","0","","","","0"," | 000076742"," | HELD","","F4G136OIPBYND1F41110","DCLNY269313","","0","F4G136OIPBYND1F41110","DCLNY269313","","","0","0","Perfect","FVH-A-P-IR"," | Y","FD","FVH","","0","","","","","","","","","N","N","20040601","20240604","USR","","0"
